#,MASTER_ACCOUNT,login_count_1M,login_count_2M,login_count_3M,login_count_6M
36795,323685,20,43,70,134
36796,323688,0,3,5,24
36797,323689,15,35,52,112
36798,323701,0,1,4,7
36799,323714,0,0,0,20
36800,323734,25,32,42,108
36801,323739,0,0,1,1
36802,323746,3,8,12,13
36803,323753,0,0,0,2
36804,323770,8,8,8,16
36805,323788,4,7,11,40
36806,323797,1,1,1,5
36807,323818,5,19,40,96
36808,323829,12,26,47,97
36809,323832,14,30,42,84
36810,323849,0,0,0,1
36811,323850,4,10,11,21
36812,323854,0,2,4,33
36813,323861,1,1,1,2
36814,323875,23,43,59,118
36815,323883,6,10,17,45
36816,323885,16,32,48,92
36817,323886,25,48,72,134
36818,323897,2,6,22,65
36819,323909,8,28,38,79
36820,323910,20,38,58,115
36821,323912,23,46,70,134
36822,323917,13,17,18,47
36823,323945,22,44,68,131
36824,323959,8,11,17,62
36825,323967,5,31,56,132
36826,323974,3,8,16,28
36827,324028,14,36,59,122
36828,324046,0,0,0,6
36829,324059,26,52,79,141
36830,324062,7,18,19,31
36831,324080,0,1,2,6
36832,324098,24,44,67,119
36833,324103,20,41,60,123
36834,324104,9,15,25,55
36835,324120,2,3,20,72
36836,324121,22,44,67,127
36837,324126,18,40,63,122
36838,324146,23,46,74,138
36839,324168,10,13,22,69
36840,324174,16,32,51,74
36841,324175,0,1,1,24
36842,324176,0,0,0,11
36843,324452,2,2,3,15
36844,324477,16,28,39,57
36845,324488,2,2,2,8
36846,324686,2,8,20,30
36847,324718,22,44,67,129
36848,324884,22,44,68,129
36849,324942,7,12,17,40
36850,325016,1,4,6,6
36851,325032,11,16,20,30
36852,325038,24,50,73,136
36853,325049,0,6,9,9
36854,325122,27,52,79,142
36855,325124,23,48,74,135
36856,325143,16,16,16,21
36857,325144,22,47,72,137
36858,325147,18,36,60,117
36859,325150,4,8,8,19
36860,325153,11,33,57,122
36861,325154,0,0,0,1
36862,325157,21,41,64,115
36863,325158,2,5,12,61
36864,325169,22,45,71,130
36865,325174,0,0,0,46
36866,325177,4,6,9,19
36867,325180,0,0,1,54
36868,325190,21,40,49,91
36869,325193,4,4,4,5
36870,325209,20,42,62,121
36871,325213,1,1,1,13
36872,325217,22,44,70,132
36873,325231,2,3,7,24
36874,325237,0,1,3,25
36875,325238,5,15,31,75
36876,325245,26,51,77,138
36877,325248,23,46,75,140
36878,325266,0,4,20,79
36879,325272,21,45,68,128
36880,325277,22,42,65,123
36881,325278,0,0,5,11
36882,325280,4,12,23,55
36883,325283,4,5,6,9
36884,325287,16,32,53,98
36885,325292,13,28,50,88
36886,325297,2,3,4,14
36887,325310,12,20,34,71
36888,325328,0,0,3,16
36889,325334,21,46,71,135
36890,325343,23,45,68,128
36891,325344,16,16,17,33
36892,325360,2,5,16,72
36893,325365,2,2,7,28
36894,325374,0,0,0,4
36895,325381,0,0,5,11
36896,325385,2,16,17,39
36897,325389,1,1,3,18
36898,325398,25,49,73,148
36899,325399,22,44,68,128
36900,325416,16,30,52,106
36901,325424,0,0,0,1
36902,325428,15,30,52,104
36903,325440,3,9,10,29
36904,325473,18,28,40,86
36905,325492,25,52,80,154
36906,325564,23,46,70,136
36907,325578,0,1,2,20
36908,325602,3,16,33,68
36909,325628,7,20,37,60
36910,325647,24,47,71,137
36911,325649,26,31,31,33
36912,325656,8,16,27,80
36913,325663,20,42,64,122
36914,325682,8,11,27,38
36915,325692,0,4,4,12
36916,325713,5,16,23,67
36917,325724,6,17,28,80
36918,325729,0,5,9,24
36919,325735,5,9,20,64
36920,325740,2,7,9,15
36921,325745,18,37,51,105
36922,325748,17,37,52,89
36923,325753,0,0,0,4
36924,325756,0,0,0,32
36925,325770,2,3,20,47
36926,325777,13,26,40,47
36927,325778,10,21,35,81
36928,325791,4,9,15,46
36929,325824,2,4,13,19
36930,325831,11,26,41,95
36931,325838,5,9,14,36
36932,325841,14,20,26,74
36933,325842,0,1,4,14
36934,325843,0,0,3,21
36935,325848,0,2,4,14
36936,325849,0,0,0,1
36937,325851,1,1,7,46
36938,325862,24,47,71,131
36939,325866,11,14,14,14
36940,325892,0,0,0,6
36941,325918,23,45,68,100
36942,325929,0,1,1,9
36943,325938,0,0,19,83
36944,325943,2,2,3,4
36945,325957,2,3,7,10
36946,325977,0,0,1,10
36947,325978,25,47,75,108
36948,325979,0,0,0,29
36949,325990,12,24,51,105
36950,325995,22,39,54,79
36951,326021,0,0,1,24
36952,326022,8,12,33,86
36953,326025,3,6,11,18
36954,326031,26,51,76,141
36955,326042,25,54,70,105
36956,326049,19,36,58,121
36957,326055,26,52,75,124
36958,326059,2,2,10,24
36959,326062,18,24,24,65
36960,326071,10,21,33,69
36961,326074,0,0,0,1
36962,326090,0,0,1,34
36963,326098,24,46,71,133
36964,326106,10,30,54,122
36965,326124,10,10,10,12
36966,326129,3,5,6,7
36967,326138,14,37,59,120
36968,326147,9,24,42,82
36969,326148,11,24,34,78
36970,326156,30,37,38,47
36971,326158,22,43,66,100
36972,326203,0,0,0,6
36973,326208,23,48,71,134
36974,326228,0,0,0,10
36975,326233,9,20,30,62
36976,326243,3,11,34,97
36977,326258,2,4,8,33
36978,326295,19,35,37,80
36979,326309,22,44,68,128
36980,326315,27,51,72,135
36981,326342,23,45,70,138
36982,326349,7,14,16,29
36983,326357,24,48,77,146
36984,326362,25,49,74,138
36985,326382,4,10,18,42
36986,326395,0,0,0,3
36987,326407,25,47,69,125
36988,326424,1,5,29,91
36989,326437,24,50,77,147
36990,326454,22,43,56,116
36991,326459,2,5,17,38
36992,326481,23,45,70,137
36993,326482,0,0,0,4
36994,326496,21,39,47,78
36995,326506,0,1,1,6
36996,326531,6,12,21,44
36997,326536,21,42,66,126
36998,326550,0,0,0,2
36999,326559,24,47,72,139
37000,326573,24,46,71,133
37001,326581,21,43,66,122
37002,326634,2,7,15,53
37003,326636,22,44,68,128
37004,326646,0,0,3,33
37005,326651,0,0,0,9
37006,326652,0,0,1,2
37007,326674,22,45,67,118
37008,326686,22,44,67,117
37009,326691,30,60,91,146
37010,326695,27,51,76,150
37011,326702,18,21,33,94
37012,326706,1,1,2,18
37013,326726,22,45,68,128
37014,326728,24,45,65,121
37015,326730,0,0,0,28
37016,326736,18,38,60,119
37017,326749,14,27,43,89
37018,326755,22,45,68,128
37019,326762,23,45,68,135
37020,326809,12,12,12,13
37021,326826,3,5,6,21
37022,326842,0,0,1,26
37023,326844,26,52,80,158
37024,326848,15,36,49,68
37025,326850,22,46,70,121
37026,326858,1,3,6,55
37027,326865,8,21,30,78
37028,326867,2,7,8,37
37029,326868,20,37,57,101
37030,326870,23,45,69,133
37031,326895,26,51,77,150
37032,326904,1,1,1,2
37033,326912,28,52,79,155
37034,326930,20,41,63,94
37035,326945,0,0,0,21
37036,326948,22,43,67,69
37037,326957,21,37,44,86
37038,326958,9,23,47,112
37039,326972,22,42,58,118
37040,326982,25,51,82,156
37041,326993,23,49,75,140
37042,326996,0,0,2,2
37043,326998,0,0,1,6
37044,327015,24,40,52,92
37045,327018,21,44,68,119
37046,327020,2,4,6,12
37047,327023,25,47,73,141
37048,327035,10,30,54,114
37049,327043,6,6,6,7
37050,327053,22,30,42,62
37051,327059,1,1,1,1
37052,327061,0,1,1,13
37053,327062,0,0,0,39
37054,327063,0,0,0,3
37055,327075,1,2,2,2
37056,327082,0,1,1,6
37057,327083,8,14,22,58
37058,327089,10,12,14,24
37059,327098,6,11,23,54
37060,327121,0,0,0,1
37061,327136,0,5,5,5
37062,327147,0,0,0,2
37063,327150,23,47,74,136
37064,327158,8,12,35,78
37065,327178,14,28,47,102
37066,327190,10,25,54,102
37067,327191,22,45,68,131
37068,327192,26,50,73,137
37069,327198,23,49,68,90
37070,327199,13,24,39,53
37071,327203,0,0,2,11
37072,327207,24,47,72,132
37073,327228,13,27,40,72
37074,327229,17,21,26,64
37075,327232,22,46,70,133
37076,327237,22,43,66,126
37077,327249,7,8,12,35
37078,327255,2,3,4,14
37079,327263,25,50,75,141
37080,327305,5,8,13,30
37081,327310,20,44,66,124
37082,327314,0,0,0,2
37083,327318,12,35,51,98
37084,327323,15,24,45,88
37085,327334,23,47,72,138
37086,327358,20,30,35,52
37087,327359,25,47,60,111
37088,327379,21,33,37,62
37089,327382,0,0,1,3
37090,327384,0,0,0,5
37091,327401,0,0,19,66
37092,327403,6,7,16,61
37093,327415,26,50,74,140
37094,327424,1,1,1,1
37095,327427,13,15,25,59
37096,327433,0,7,30,54
37097,327435,20,41,67,129
37098,327438,27,53,78,120
37099,327440,18,31,37,51
37100,327445,1,3,5,8
37101,327446,0,2,3,8
37102,327447,15,33,51,111
37103,327449,1,1,5,29
37104,327450,3,4,11,46
37105,327463,1,3,7,12
37106,327486,0,0,0,20
37107,327503,5,8,18,54
37108,327504,0,1,3,17
37109,327506,4,4,5,5
